ID,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a_cosv1,a_cosv2,a_cosv3,a_cosv4,a_cosv5,a_cosv6,a_cosv7,a_cosv8,a_cosv9,a_cosv10,a_cosv11,a_cosv12,a_cosv13,a_cosv14,a_cosv15,a_cosv16,a_cosv17,a_cosv18,a_cosv19,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,s1,s2,s3,s4,s5,a_sum_1,a_sum_2,a_sum_3,a_sum_4,b_sum_1,b_sum_2,b_sum_3,b_sum_4,b_sum_5,b_sum_6,c_sum_1,c_sum_2,c_sum_3,c_sum_4,c_sum_5,u_sum_1,u_sum_2,t_sum_1,t_sum_2,s_sum_1
81798507,Женщина,38,Город с численностью от 500 тысяч до 950 тысяч,Среднее общее (11 классов),10-15 лет,3-5 лет,"Продажи, закупки;",До 500 человек,менеджер продаж,70,30 000 — 60 000,Нет,7,6,2,6,3,6,7,2,7,7,2,6,4,3,6,3,4,6,7,6,5,6,4,7,7,5,5,4,6,3,4,2,5,6,1,6,7,4,7,3,4,7,6,4,7,7,2,6,3,6,2,6,4,4,4,6,6,5,3,2,3,1,4,4,4,4,2,2,2,5,6,5,4,5,4,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,3,2,1,2,2,1,3,4,3,3,3,2,4,3,4,3,2,3,5,4,4,3,5,2,5,4,5,1,1,1,1,3,2,1,1,2,1,5,6,5,5,5,6,5,4,5,6,5,5,4,2,4,4,4,2,84,91,80,91,8,8,4,8,8,10,11,14,10,11,21,7,7,37,29,16
81798477,Женщина,41,Город с численностью от 50 тысяч до 100 тысяч,Высшее,15-20 лет,15-20 лет,Образование;,До 500 человек,методист,100,15 000 — 30 000,Нет,7,7,7,1,2,7,7,7,7,7,6,5,5,6,7,5,2,5,6,7,7,7,7,4,5,7,7,7,7,7,5,6,2,5,6,6,7,5,5,6,4,6,7,5,7,7,7,7,7,6,2,7,5,7,5,7,6,5,7,7,4,2,7,4,6,6,7,4,5,6,7,6,5,4,6,1,2,3,2,1,2,4,2,4,3,3,2,2,3,2,2,4,2,4,2,2,1,1,2,1,1,2,3,2,2,3,3,3,3,3,3,3,3,4,3,4,5,4,4,5,4,1,1,2,1,1,1,2,1,3,2,5,6,4,5,3,6,4,5,3,4,5,3,5,4,5,5,6,5,104,107,106,114,11,16,7,14,6,6,10,12,9,11,22,6,9,33,25,25
81798473,Женщина,37,Город с численностью от 500 тысяч до 950 тысяч,Два и более высших и/или научная степень,10-15 лет,3-5 лет,Медицина;,До 500 человек,менеджер,50,30 000 — 60 000,Да,6,7,5,5,7,5,5,5,6,5,5,6,2,1,4,3,1,3,7,4,4,1,7,7,7,7,7,4,6,5,5,7,7,7,7,7,7,7,7,6,4,6,3,4,7,4,3,7,5,5,3,4,4,5,6,5,6,6,4,2,3,3,6,4,4,5,7,4,5,7,7,6,7,5,7,2,3,4,3,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,1,4,2,2,1,2,1,1,1,1,1,2,2,1,3,1,4,5,4,4,5,4,5,4,4,1,1,1,1,1,1,1,5,2,1,3,2,1,5,6,7,3,1,5,6,6,6,7,5,5,5,7,3,90,85,115,97,20,19,11,19,11,7,4,6,8,13,22,5,10,27,31,25
81798399,Женщина,31,Москва,Высшее,5-10 лет,1-3 года,Другое,До 500 человек,тестировщица,100,60 000 — 100 000,Нет,6,6,5,5,4,6,4,4,5,4,5,5,3,4,7,4,5,4,7,7,4,4,7,7,7,5,6,5,5,5,5,1,4,4,4,4,5,5,5,5,4,4,6,1,6,6,5,5,4,6,6,4,7,6,5,6,6,6,5,3,3,7,5,5,5,1,1,1,6,2,4,4,7,4,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,4,3,3,4,4,3,3,3,3,3,4,4,3,4,4,3,3,3,2,3,2,3,2,2,2,3,3,4,3,1,3,4,5,5,6,3,3,3,5,5,6,5,1,2,2,2,1,85,101,75,94,13,10,8,11,7,8,14,13,10,11,15,12,15,27,27,8
81798364,Женщина,32,Город с численностью жителей миллион и более человек,Два и более высших и/или научная степень,10-15 лет,10-15 лет,Юриспруденция;,До 1000 человек,специалист,45,60 000 — 100 000,Нет,7,6,6,6,5,5,6,3,7,7,4,7,5,4,3,3,7,7,7,7,6,7,6,5,6,6,7,6,7,7,7,5,7,7,3,2,3,4,4,4,4,6,7,2,5,7,2,3,5,6,3,6,4,6,7,4,3,2,3,5,4,1,6,7,7,2,4,2,4,4,7,1,2,5,5,3,2,2,1,4,2,1,1,1,4,2,1,1,3,2,3,1,1,3,3,2,2,3,1,2,2,1,5,4,4,4,3,4,4,4,4,1,4,2,3,2,5,4,5,3,4,2,1,1,1,1,2,3,3,5,5,5,4,2,5,6,7,4,2,3,6,2,4,4,6,6,7,5,6,91,104,90,87,14,9,5,10,10,6,17,15,9,7,21,6,18,33,21,30
81798361,Женщина,40,Город с численностью от 100 тысяч до 500 тысяч,Неоконченное высшее,20 + лет,20 + лет,"Продажи, закупки;",До 50 человек,администратор,15,15 000 — 30 000,Нет,7,7,7,7,7,6,4,5,6,7,5,6,3,3,7,6,5,5,7,7,6,3,7,7,6,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,5,6,6,7,4,6,6,6,6,7,4,6,2,4,7,7,7,4,6,6,6,3,7,7,7,4,4,7,7,4,7,3,6,7,4,3,3,4,2,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,2,1,4,2,3,3,4,5,5,4,4,3,4,3,2,1,2,2,4,4,4,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,6,2,2,2,2,3,3,6,6,7,6,6,6,4,6,6,6,2,106,111,121,105,19,20,10,20,9,12,18,12,5,12,24,5,5,20,37,24
81798336,Женщина,36,Город с численностью жителей миллион и более человек,Высшее,10-15 лет,5-10 лет,Красота и здоровье;,До 50 человек,Косметолог,75,30 000 — 60 000,Нет,6,7,6,7,6,5,7,6,6,7,6,4,6,6,6,5,2,2,7,6,4,4,1,4,7,7,6,5,6,5,5,6,6,7,5,3,7,7,2,1,6,6,5,4,6,4,5,4,1,6,5,6,4,4,2,5,3,4,5,6,7,1,4,4,6,2,4,4,4,6,7,2,4,6,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,4,3,2,3,2,3,4,2,2,2,2,3,3,4,2,4,4,5,5,3,4,3,4,3,5,1,1,1,1,1,1,2,2,1,1,5,2,1,2,2,2,5,3,4,5,4,4,5,4,5,4,6,2,104,84,95,82,11,10,8,11,12,10,10,12,10,13,19,5,7,19,25,21
81798330,Женщина,35,Москва,Высшее,10-15 лет,10-15 лет,Торговля;,До 500 человек,Фармацевт,49000,60 000 — 100 000,Да,7,3,6,5,5,7,7,7,7,7,7,3,7,6,6,7,4,7,7,7,7,7,2,2,7,7,4,5,6,5,5,5,4,6,7,7,6,6,6,3,4,4,6,2,5,5,3,6,2,6,6,6,6,4,4,2,7,6,7,7,7,2,6,5,4,6,6,2,3,2,7,4,2,6,5,2,3,4,2,2,3,2,3,4,2,2,3,2,2,3,4,3,4,3,1,2,1,1,4,1,3,3,2,3,2,3,4,4,4,5,4,5,5,5,5,4,4,5,3,5,4,1,1,1,3,2,1,2,2,3,1,7,5,3,3,5,6,3,4,2,6,2,4,6,5,6,6,6,6,112,103,92,87,16,13,7,17,5,11,10,17,14,14,21,8,9,32,24,29
81798295,Женщина,40,Город с численностью жителей миллион и более человек,Два и более высших и/или научная степень,15-20 лет,0-1 года,Обслуживание;,1000+ человек,Руководитель направления,100,60 000 — 100 000,Нет,7,7,6,6,1,7,7,7,7,7,7,4,5,7,7,7,2,2,7,7,7,7,7,7,7,4,6,7,7,7,7,5,1,7,7,4,5,7,5,2,7,7,7,6,7,7,6,5,7,7,7,7,7,3,7,7,1,4,5,7,1,4,7,6,7,4,5,4,7,7,7,7,5,7,7,4,4,4,3,4,4,3,4,2,2,4,3,2,2,2,4,3,4,2,3,4,1,4,4,2,2,2,5,5,5,5,5,5,5,3,4,4,5,5,5,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,4,5,4,5,4,6,6,4,5,6,6,6,6,5,5,5,5,5,96,112,108,123,23,15,7,15,12,10,20,18,13,15,24,5,5,34,33,25
81798235,Женщина,47,Москва,Неоконченное высшее,15-20 лет,10-15 лет,Торговля;,До 50 человек,менеджер,60,30 000 — 60 000,Нет,6,5,5,2,4,6,6,5,7,6,5,3,6,5,5,6,4,4,5,5,5,3,6,4,6,6,4,5,5,3,4,5,4,2,4,5,5,4,5,4,4,5,5,5,5,2,5,4,4,5,2,5,4,4,6,5,4,4,5,6,4,4,5,6,5,1,4,3,5,4,6,3,4,4,4,2,2,2,2,2,3,2,3,3,3,3,2,3,3,2,2,3,2,4,3,3,2,2,3,2,3,3,2,3,2,2,5,5,5,3,5,2,4,5,5,4,5,4,5,5,5,1,1,2,1,1,4,1,4,2,4,5,5,5,6,6,3,6,5,6,4,5,5,5,4,4,5,5,6,89,89,80,82,13,14,8,13,10,11,9,18,11,14,24,6,15,36,30,24
81798058,Женщина,35,Город с численностью жителей миллион и более человек,Высшее,10-15 лет,5-10 лет,Производство;,1000+ человек,специалист,20,60 000 — 100 000,Затрудняюсь ответить,5,4,6,4,4,5,5,6,5,7,5,5,7,5,6,5,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,4,4,3,5,5,5,3,5,5,5,4,5,5,4,4,5,5,5,4,3,3,5,4,4,4,5,5,4,4,3,3,4,5,4,4,5,5,6,5,5,4,5,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,3,2,2,4,2,3,2,3,3,3,3,3,3,4,4,3,3,3,3,4,4,4,4,4,5,4,4,2,2,2,2,2,2,2,3,2,2,5,5,5,5,4,4,5,3,5,6,5,4,5,5,5,5,5,5,90,86,85,86,23,18,12,18,11,10,12,14,9,12,21,10,11,33,28,25
81798019,Мужчина,49,Город с численностью жителей миллион и более человек,Высшее,20 + лет,5-10 лет,Другое,До 500 человек,начальник отдела,75,60 000 — 100 000,Нет,6,7,6,7,4,6,6,5,7,1,4,3,4,6,5,5,5,5,6,5,6,6,4,4,4,5,5,6,7,4,4,4,5,5,3,5,6,6,3,2,4,4,6,4,6,7,5,6,5,6,4,6,4,7,4,5,3,2,5,5,2,3,4,4,4,3,4,2,4,3,5,4,4,6,4,2,2,2,2,3,3,3,2,3,3,3,3,2,2,3,2,3,2,3,3,3,2,3,2,2,2,2,3,3,3,3,3,4,3,4,3,3,4,3,4,3,4,4,3,3,3,2,1,2,2,2,2,2,2,3,3,2,6,3,5,4,6,6,4,4,4,4,4,4,2,3,3,6,2,83,89,81,98,14,14,7,13,11,8,12,14,10,10,17,9,12,32,24,16
81797965,Женщина,27,Город с численностью жителей миллион и более человек,Высшее,5-10 лет,1-3 года,"Финансы, бухгалтерия, банки;",До 1000 человек,менеджер среднего звена,70,30 000 — 60 000,Нет,5,5,5,6,5,5,4,6,6,6,5,2,5,6,5,4,3,5,6,5,7,5,5,5,5,4,5,4,5,5,5,4,6,5,3,5,5,5,5,5,3,5,4,4,5,6,5,7,6,6,4,6,6,5,4,5,5,5,5,3,2,5,5,5,4,3,2,1,4,5,5,4,4,4,5,1,2,2,2,1,2,4,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,4,4,4,3,4,4,4,4,3,3,4,4,3,4,3,4,2,3,2,2,2,1,2,2,1,2,3,4,3,5,5,4,4,5,6,3,5,3,5,3,5,3,4,4,3,3,3,85,92,82,95,10,16,8,17,12,11,15,16,10,11,14,9,13,32,24,17
81797920,Мужчина,46,Город с численностью менее 50 тысяч,Среднее общее (11 классов),20 + лет,5-10 лет,Другое,1000+ человек,машинист экскаватора,45,100 000 — 150 000,Да,7,6,5,7,1,7,7,7,2,7,3,4,4,2,7,6,4,6,4,7,5,4,4,3,6,4,4,4,2,7,4,3,2,6,7,2,5,4,6,5,5,7,3,3,7,2,3,5,7,3,5,6,3,3,6,7,4,6,7,5,3,4,3,3,3,1,1,1,6,3,1,4,5,3,3,4,4,4,4,1,4,4,4,4,3,1,3,3,4,2,4,3,4,4,4,3,1,2,2,2,3,1,5,5,4,5,5,3,4,2,2,2,1,3,3,3,5,5,4,5,3,2,2,2,3,3,2,3,2,4,2,4,6,2,2,2,6,4,2,2,5,4,4,5,5,5,5,7,7,92,80,80,79,21,16,10,17,10,8,19,14,5,9,22,12,13,26,22,29
81797578,Женщина,32,Город с численностью жителей миллион и более человек,Высшее,5-10 лет,5-10 лет,Другое,1000+ человек,научный сотрудник,40,30 000 — 60 000,Затрудняюсь ответить,6,1,6,2,3,6,5,3,2,6,3,3,4,4,5,5,5,3,1,6,3,3,3,5,3,5,3,4,6,4,4,4,2,5,2,4,5,3,5,5,4,1,3,1,3,4,3,3,4,3,5,2,4,5,4,6,3,1,4,1,4,1,5,2,5,2,1,5,6,5,7,5,5,5,4,1,4,2,2,1,1,4,3,4,2,4,4,1,4,4,3,4,4,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,5,5,4,1,5,5,2,1,3,5,2,5,4,5,1,1,1,5,5,4,6,3,7,6,7,6,1,2,6,6,5,4,1,1,1,1,1,63,69,75,76,11,17,9,19,6,4,4,7,11,10,16,21,13,39,24,5
81797513,Женщина,46,Город с численностью от 50 тысяч до 100 тысяч,Высшее,20 + лет,1-3 года,Обслуживание;,До 500 человек,менеджер,50,60 000 — 100 000,Нет,7,7,7,7,5,7,7,7,7,7,7,3,7,6,7,6,1,2,7,7,6,4,7,7,7,2,5,7,7,7,7,7,1,4,4,1,7,7,4,4,7,7,7,6,7,7,7,5,5,7,7,6,7,1,7,7,7,7,7,6,4,2,7,6,7,2,4,4,7,4,7,7,7,7,1,4,4,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,2,2,2,2,1,3,4,3,2,2,4,4,4,5,3,5,4,4,3,4,4,5,5,5,5,5,3,5,5,1,1,1,1,1,1,1,1,1,1,7,6,2,3,5,7,4,5,6,6,6,6,7,4,5,5,5,3,116,98,100,115,23,17,9,13,8,11,17,16,11,15,23,5,5,34,36,22
81797335,Женщина,35,Город с численностью жителей миллион и более человек,Высшее,15-20 лет,5-10 лет,Торговля;,До 50 человек,Директор,70,60 000 — 100 000,Нет,7,7,6,7,7,6,6,7,7,7,6,3,7,5,6,7,5,1,7,6,7,6,6,7,4,7,7,7,6,7,7,4,5,7,5,5,6,3,2,1,6,7,7,6,6,7,4,7,5,7,6,6,4,2,7,6,5,4,6,7,3,1,5,3,3,6,5,5,5,7,7,4,5,4,5,3,4,3,1,3,4,3,4,3,3,4,3,2,4,3,4,2,3,4,2,3,1,2,4,4,3,4,4,3,3,3,4,4,4,4,4,4,5,5,4,5,4,5,3,3,5,1,1,1,1,1,2,2,3,3,1,3,3,5,3,4,3,4,3,4,5,4,4,5,5,5,4,5,4,108,99,100,105,18,17,9,16,8,15,13,16,13,14,20,5,11,25,25,23
81797328,Мужчина,54,Город с численностью жителей миллион и более человек,Среднее общее (11 классов),15-20 лет,10-15 лет,Другое,До 500 человек,мастер,80,30 000 — 60 000,Нет,6,6,6,7,4,6,6,4,7,7,5,4,4,4,4,5,6,6,6,6,4,4,5,4,6,7,6,6,5,6,4,2,4,4,2,4,5,5,6,4,4,5,4,5,5,7,2,2,4,5,4,5,2,4,4,5,6,3,4,5,4,4,1,4,2,2,2,1,2,4,6,5,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,2,2,3,1,2,4,3,3,4,3,3,3,5,3,4,3,3,3,3,3,3,1,3,1,1,2,3,3,3,3,3,7,5,6,5,5,5,6,4,5,4,7,7,1,4,4,4,1,94,86,75,77,18,15,9,15,10,10,8,14,9,12,15,9,14,36,33,14
81797253,Мужчина,47,Город с численностью от 50 тысяч до 100 тысяч,Среднее общее (11 классов),20 + лет,1-3 года,Производство;,До 500 человек,Инженер электронщик,80,15 000 — 30 000,Затрудняюсь ответить,4,4,1,7,6,4,4,4,7,7,2,4,4,1,4,4,4,7,4,4,7,7,2,1,1,6,7,4,4,4,1,4,7,7,3,6,3,4,1,1,2,3,2,2,3,4,5,7,1,4,2,4,1,4,1,4,1,1,4,4,1,1,3,4,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,3,2,3,3,3,3,2,3,2,2,3,2,3,2,3,2,1,2,2,2,2,2,2,3,2,2,2,3,3,3,4,3,4,4,4,4,3,3,4,2,2,4,2,1,2,1,1,2,3,2,4,4,5,5,3,3,4,4,5,5,5,6,5,4,5,3,3,3,4,2,69,71,60,51,13,14,7,13,7,8,9,13,11,11,15,7,15,29,30,15
81797249,Женщина,55,Город с численностью жителей миллион и более человек,Среднее общее (11 классов),20 + лет,20 + лет,Медицина;,1000+ человек,акушер,100,30 000 — 60 000,Да,6,7,5,7,4,7,4,6,7,7,5,4,4,7,6,6,2,3,6,6,5,7,4,3,5,4,3,6,6,5,4,6,4,4,5,4,5,5,4,6,2,1,5,2,5,6,5,7,5,4,2,1,2,4,4,4,2,5,6,6,5,4,5,2,1,2,2,1,2,4,7,1,2,2,4,1,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,2,3,2,2,2,1,1,1,1,1,2,1,5,1,1,2,2,2,2,3,4,2,3,3,3,2,3,3,3,4,4,4,3,4,2,2,4,6,5,2,6,3,3,4,4,2,4,2,2,2,5,4,97,81,76,72,14,15,8,15,9,9,4,9,4,6,15,14,19,27,20,15
81797224,Женщина,32,Город с численностью от 100 тысяч до 500 тысяч,Высшее,5-10 лет,3-5 лет,"Продажи, закупки;",До 50 человек,менеджер по продажам,30000,30 000 — 60 000,Нет,7,6,5,7,6,7,5,5,7,7,6,3,3,6,4,3,3,2,7,6,7,6,4,6,6,6,7,6,7,7,6,5,6,6,6,4,7,6,6,4,5,4,7,4,6,7,6,4,4,1,3,7,1,7,5,7,1,2,2,5,1,1,6,4,4,2,4,2,5,1,7,3,6,4,1,3,4,4,4,2,4,4,4,4,4,4,3,4,2,4,3,4,4,4,2,2,1,1,1,2,4,1,4,3,2,3,3,5,5,4,3,2,4,4,4,5,5,5,5,3,4,1,1,1,1,1,1,2,1,3,3,6,6,2,5,2,5,5,3,5,6,4,1,6,6,6,6,7,7,85,90,97,90,21,20,9,19,6,8,12,17,9,13,22,5,10,31,25,32
81797151,Женщина,43,Город с численностью жителей миллион и более человек,Высшее,20 + лет,1-3 года,Медицина;,До 50 человек,врач акушер гинеколог,40,30 000 — 60 000,Затрудняюсь ответить,7,7,7,6,4,6,6,7,7,7,6,2,3,5,6,6,2,3,6,6,5,2,7,4,7,5,4,7,5,6,4,7,6,5,4,2,7,6,6,4,6,5,6,3,1,4,4,4,4,7,4,6,6,4,1,5,5,6,7,7,5,4,7,6,6,7,7,6,6,4,7,6,5,5,4,2,4,4,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,2,3,3,3,4,4,1,2,3,2,3,3,2,2,3,3,2,3,2,4,5,4,4,4,4,2,4,2,1,1,2,3,3,4,2,2,2,3,5,3,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,105,98,103,86,20,20,10,20,11,11,11,10,7,13,18,9,13,30,29,22
81797150,Женщина,49,Город с численностью от 50 тысяч до 100 тысяч,Высшее,20 + лет,0-1 года,Медицина;,До 1000 человек,Заместитель директора,100,200 000 — 400 000,Нет,7,7,4,7,5,7,7,7,7,7,7,4,3,6,7,6,4,4,7,7,7,7,6,7,7,6,6,6,7,5,5,6,4,4,6,6,6,5,6,2,6,6,7,4,7,7,7,7,4,7,7,6,7,4,7,6,1,7,6,6,7,1,6,7,7,6,6,5,6,7,1,4,4,7,7,2,2,4,4,4,4,3,3,3,2,3,3,2,1,3,4,3,4,4,2,2,1,2,2,2,1,2,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1,1,1,2,3,6,1,2,6,2,2,2,6,4,2,6,6,5,5,6,5,106,114,104,110,20,14,6,18,7,7,16,20,14,15,23,5,5,22,22,27
81797022,Женщина,29,Город с численностью от 100 тысяч до 500 тысяч,Высшее,5-10 лет,5-10 лет,Производство;,1000+ человек,специалист по охране труда,30000,15 000 — 30 000,Да,5,5,5,6,3,5,4,4,7,7,7,4,4,5,4,4,2,4,6,5,6,5,6,6,6,6,4,4,5,5,5,5,6,5,3,5,4,4,6,5,3,1,6,5,6,7,5,3,5,4,2,5,5,6,6,6,6,4,5,4,4,5,4,4,4,4,3,1,5,3,4,4,4,3,6,1,1,2,2,1,1,3,2,2,2,2,4,1,4,3,2,2,3,3,2,2,3,2,1,2,2,2,1,1,1,2,3,2,3,3,1,1,1,3,3,3,3,3,2,3,1,4,1,4,3,4,3,3,4,5,5,6,6,6,6,6,6,5,4,2,5,5,4,6,2,2,2,3,5,89,90,78,92,8,11,9,13,9,7,5,11,3,9,12,16,20,41,26,14
81796905,Женщина,47,Город с численностью менее 50 тысяч,Высшее,20 + лет,1-3 года,Другое,До 500 человек,начальник абонентского отдела,100,30 000 — 60 000,Затрудняюсь ответить,4,5,6,6,3,5,5,4,5,5,5,5,3,4,4,4,4,5,6,6,5,5,6,5,4,6,5,4,5,5,5,4,3,4,4,3,5,4,2,6,4,5,6,5,6,6,5,6,5,5,4,4,2,5,5,6,3,4,4,4,4,3,2,3,2,2,4,1,4,3,5,4,5,6,6,2,2,2,2,2,3,2,2,2,3,3,3,2,3,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,3,3,3,5,3,2,2,2,5,2,2,6,6,5,5,6,4,4,4,4,3,80,81,75,96,13,12,8,11,6,8,8,12,8,9,15,16,15,21,30,19
81796796,Мужчина,47,Город с численностью жителей миллион и более человек,Среднее общее (11 классов),15-20 лет,0-1 года,Торговля;,До 500 человек,инспектор опп,90,15 000 — 30 000,Нет,7,7,7,6,4,4,4,4,6,4,4,3,6,6,6,3,5,4,4,3,4,4,4,4,6,5,6,4,7,7,5,3,4,5,4,4,5,5,5,4,3,5,3,4,5,4,4,5,4,7,4,5,5,3,4,6,4,4,2,2,2,1,5,4,4,1,3,4,3,4,7,4,6,2,2,1,2,2,2,2,3,3,2,3,2,4,2,2,2,3,3,3,4,2,2,2,3,2,2,2,1,2,2,2,2,2,3,3,3,3,3,3,4,5,4,5,3,3,3,4,3,3,1,3,1,1,1,1,2,3,4,5,7,5,6,4,6,6,5,4,6,4,4,6,1,2,1,2,4,80,79,84,84,12,14,6,15,9,7,8,12,10,14,16,9,11,39,29,10
81796575,Женщина,31,Город с численностью жителей миллион и более человек,Среднее общее (11 классов),0-1 года,0-1 года,Другое,До 50 человек,швея,7,0 — 15 000,Нет,7,1,7,7,2,7,7,7,7,7,3,6,7,7,7,7,7,1,7,7,7,7,1,2,7,7,7,7,7,7,7,7,7,4,6,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,6,7,4,7,6,7,1,7,7,1,1,1,7,1,6,3,1,1,3,1,6,1,7,7,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,2,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,3,3,6,6,6,2,6,5,6,2,6,6,5,4,2,1,2,2,1,2,92,99,101,115,24,19,12,20,5,4,6,20,9,15,25,5,9,37,25,8
81796554,Женщина,35,Город с численностью жителей миллион и более человек,Неоконченное высшее,15-20 лет,5-10 лет,"Финансы, бухгалтерия, банки;",До 50 человек,начальник отдела,80,15 000 — 30 000,Да,5,5,6,6,3,4,4,5,5,6,4,4,4,4,6,4,2,5,5,5,6,4,5,3,5,6,7,5,4,4,4,4,5,4,4,2,4,3,2,3,5,5,4,4,3,5,6,6,2,5,4,4,3,2,3,5,4,5,4,4,4,2,4,4,5,3,3,4,5,5,6,4,5,5,3,3,3,4,3,4,4,1,3,3,3,4,2,3,3,3,4,3,2,3,4,2,2,4,4,2,3,3,2,2,3,3,4,5,4,3,3,4,4,5,5,5,5,4,5,4,5,2,1,1,1,1,2,1,1,3,2,3,3,3,3,3,6,3,4,5,6,6,5,7,5,6,5,6,6,82,85,75,79,21,14,8,15,12,12,10,16,11,15,23,6,9,24,33,28
81796419,Мужчина,38,Санкт-Петербург,Основное общее (9 классов),15-20 лет,5-10 лет,Торговля;,1000+ человек,Сотрудник безопасности,75,60 000 — 100 000,Да,7,7,7,6,6,5,5,5,2,1,4,6,6,6,6,6,2,5,6,6,7,2,7,6,7,4,3,6,6,7,6,6,6,5,6,3,6,6,3,2,5,5,6,2,7,7,5,5,4,7,4,6,2,4,4,7,7,4,6,7,2,1,5,1,3,1,3,1,6,6,7,5,4,5,4,3,3,4,3,3,3,3,3,3,3,2,3,3,2,3,4,4,3,4,2,3,2,3,3,3,1,2,3,2,3,3,3,5,3,4,3,3,4,5,5,4,5,5,4,4,4,1,1,2,1,1,2,3,3,4,3,6,5,5,6,6,3,7,4,6,6,6,5,6,5,6,6,6,5,93,84,94,95,19,14,8,18,10,9,11,15,10,14,22,6,15,38,33,28
81796332,Мужчина,34,Город с численностью жителей миллион и более человек,Неоконченное высшее,5-10 лет,1-3 года,"Маркетинг, реклама, PR;",До 500 человек,курьер,50,60 000 — 100 000,Нет,6,6,6,7,4,5,4,4,7,7,4,4,4,5,4,4,4,3,6,6,7,4,4,5,6,4,5,5,5,6,3,4,7,5,4,3,5,5,5,4,4,4,5,4,5,6,4,4,4,6,4,5,4,4,2,4,3,4,4,4,5,5,1,4,2,1,1,4,3,4,6,4,4,4,5,1,2,2,3,2,2,4,3,3,3,4,2,3,2,4,3,3,3,2,2,1,2,3,2,2,3,3,5,5,4,4,4,4,4,5,3,4,5,4,4,5,3,4,1,2,3,3,2,4,3,2,2,3,2,4,3,5,6,3,5,5,6,5,4,4,5,5,6,6,3,4,3,7,4,88,80,81,84,12,17,7,15,8,10,18,17,12,13,13,14,14,35,30,21
81796186,Женщина,45,Москва,Высшее,20 + лет,1-3 года,Обслуживание;,1000+ человек,начальник отдела,100,150 000 — 200 000,Нет,7,7,7,4,5,7,7,7,7,7,6,4,5,5,7,7,4,2,7,7,7,7,7,6,7,1,7,7,6,6,4,4,7,7,7,1,6,6,7,4,5,7,7,5,5,5,7,4,4,7,7,6,6,4,6,6,7,4,7,6,6,1,6,4,6,5,5,7,4,6,7,7,5,7,7,3,4,4,3,4,4,4,4,3,4,4,2,3,3,3,3,4,3,3,3,3,3,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,3,1,1,1,6,6,6,6,4,6,6,3,6,6,6,7,6,6,6,6,6,6,110,103,106,112,22,19,8,16,11,10,20,20,15,15,25,5,7,40,34,30
