dem1,dem2,dem3,dem4,dem5,dem6,dem7,dem8,dem9,dem10,dem11,dem12,klim1,klim2,klim3,klim4,klim5,klim6,klim7,klim8,klim9,klim10,klim11,klim12,klim13,klim14,klim15,klim16,klim17,klim18,klim19,klim20,klim21,klim22,klim23,klim24,klim25,klim26,klim27,klim28,job_sat1,job_sat2,job_sat3,job_sat4,job_sat5,job_sat6,job_sat7,job_sat8,job_sat9,job_sat10,job_sat11,job_sat12,job_sat13,job_sat14,job_sat15,job_sat16,job_sat17,job_sat18,job_sat19,tol_intol1,tol_intol2,tol_intol3,tol_intol4,tol_intol5,tol_intol6,tol_intol7,tol_intol8,tol_intol9,tol_intol10,tol_intol11,tol_intol12,tol_intol13,life_sat1,life_sat2,life_sat3,life_sat4,life_sat5,purp1,purp2,purp3,purp4,purp5,neuro1,neuro2,klim_sum_1,klim_sum_2,klim_sum_3,klim_sum_4,job_sat_sum_1,job_sat_sum_2,job_sat_sum_3,job_sat_sum_4,job_sat_sum_5,job_sat_sum,tol_intol_sum_1,tol_intol_sum_2,life_sat_sum_1,purp_sum_1,neuro_sum_1,mdl2_5_klim4,mdl2_5_klim1,mdl2_5_klim2,mdl2_5_klim5,mdl2_5_klim6,mdl2_5_klim9,mdl2_5_klim8,mdl2_5_klim10,mdl2_5_klim12,mdl2_5_klim14,mdl2_5_klim16,mdl2_5_klim15,mdl2_5_klim17,mdl2_5_klim19,mdl2_5_klim21,mdl2_5_klim25,mdl2_5_klim22,mdl2_5_klim23,mdl2_5_klim26,mdl2_5_klim28,mdl2_5_sum,mdl2_5_sum_1,mdl2_5_sum_2,mdl2_5_sum_3,mdl2_5_sum_4,mdl4_5_klim4,mdl4_5_klim1,mdl4_5_klim2,mdl4_5_klim5,mdl4_5_klim6,mdl4_5_klim9,mdl4_5_klim8,mdl4_5_klim10,mdl4_5_klim12,mdl4_5_klim14,mdl4_5_klim15,mdl4_5_klim16,mdl4_5_klim22,mdl4_5_klim23,mdl4_5_klim28,mdl4_5_klim21,mdl4_5_klim19,mdl4_5_sum,mdl4_5_sum_1,mdl4_5_sum_2,mdl4_5_sum_4,mdl4_5_sum_3
Женщина,48,Город с численностью от 100 тысяч до 500 тысяч,Высшее,10-15 лет,5-10 лет,"Маркетинг, реклама, PR;",До 500 человек,маркетолог,70,60 000 — 100 000,Да,6,6,4,5,3,4,4,5,4,5,6,5,2,4,4,4,4,5,5,5,6,4,2,4,4,4,2,3,4,3,4,3,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,5,5,5,6,5,6,4,3,5,3,5,5,5,4,3,3,5,3,5,5,5,5,5,5,5,32,31,33,23,14,15,10,12,18,69,36,26,18,25,10,5,4.998011110203527,3.773966116828637,1.9098950876343286,2.7810139136804755,4,4.295477482671968,4.658923281460271,4.272075325635987,3.700274063207489,4,4.05731810150165,4.03751976380253,2.7888140046959826,5.4862096538823995,4,2.3943300468192934,1.7225901800363805,3.128022347910672,2.1451725743889667,73.14961305436056,18.462886228346967,20.926750152975714,20.369861523882562,13.390115149155312,5,5.236060394079866,3.9102627528183933,1.803137386180608,2.6672962525137827,4,4.266762452115927,4.625007679580754,4.2746140353681366,3.6740758643609523,4,3.9037777368859037,2.7605532709159344,1.8064616201940233,2.573349858271374,6,3.647242039665588,64.14860134295124,18.61675678559265,20.84046003142577,15.044142486267235,9.647242039665588
Мужчина,47,Город с численностью от 500 тысяч до 950 тысяч,Высшее,20 + лет,0-1 года,служба безопасности,До 500 человек,охранник,90,15 000 — 30 000,Да,5,4,2,4,3,3,5,4,4,4,5,5,4,5,2,4,4,4,5,5,6,4,2,2,2,2,1,3,2,2,2,4,3,3,3,3,2,1,2,4,4,3,4,4,3,3,3,5,6,5,3,2,4,4,3,5,6,6,3,6,3,4,4,6,6,5,5,6,4,4,2,3,26,31,30,16,10,12,5,11,17,55,29,29,23,24,5,4,4.1650092585029395,2.5159774112190916,1.9098950876343286,2.0857604352603567,4,3.4363819861375746,3.7271386251682164,4.272075325635987,4.625342579009361,4,2.028659050750825,4.03751976380253,2.7888140046959826,5.4862096538823995,2,2.3943300468192934,1.7225901800363805,1.564011173955336,2.1451725743889667,62.90488715689957,14.676642192616717,20.06093851595114,18.341202473131737,9.826103975199977,4,4.363383661733222,2.606841835212262,1.803137386180608,2.000472189385337,4,3.4134099616927416,3.7000061436646035,4.2746140353681366,4.5925948304511905,2,3.9037777368859037,2.7605532709159344,1.8064616201940233,2.573349858271374,6,3.647242039665588,57.445844569620924,14.773835072511428,19.980624971176674,13.044142486267235,9.647242039665588
Женщина,35,Город с численностью от 500 тысяч до 950 тысяч,Высшее,10-15 лет,10-15 лет,"Финансы, бухгалтерия, банки;",До 500 человек,Начальник отдела IT,60,60 000 — 100 000,Затрудняюсь ответить,6,6,3,5,5,4,4,6,5,6,5,6,4,5,1,1,2,3,6,6,5,3,1,3,3,4,2,3,3,3,3,3,4,4,3,3,2,4,4,5,4,4,4,3,4,2,3,5,5,5,7,4,7,6,4,5,6,4,4,6,3,4,4,6,2,5,5,6,4,7,4,3,33,37,24,19,12,14,10,13,16,65,39,29,19,27,7,5,4.998011110203527,3.773966116828637,3.1831584793905474,2.7810139136804755,5,5.154572979206362,5.590707937752325,5.126490390763184,4.625342579009361,1,1.0143295253754125,2.018759881901265,3.346576805635179,4.571841378235333,3,1.79574753511447,0.8612950900181903,3.128022347910672,2.1451725743889667,68.11500864541391,19.736149620103188,25.49711388673123,11.95150759114719,10.930237547432299,5,5.236060394079866,3.9102627528183933,3.00522897696768,2.6672962525137827,5,5.120114942539113,5.550009215496905,5.129536842441763,4.5925948304511905,1,0.9759444342214759,2.0704149531869507,0.9032308100970117,2.573349858271374,5,4.376690447598706,62.11073471068421,19.818848376379723,25.39225583092897,7.522940055776812,9.376690447598705
Женщина,38,Город с численностью жителей миллион и более человек,Высшее,15-20 лет,1-3 года,Услуги,До 50 человек,Самозанятая,70,0 — 15 000,Затрудняюсь ответить,4,5,4,6,6,4,6,3,6,6,6,5,2,6,7,1,1,4,4,5,5,4,4,7,6,7,4,6,5,5,5,5,5,3,5,3,1,1,1,3,3,3,5,3,5,5,5,7,6,6,1,2,2,4,4,7,7,6,4,4,4,6,4,3,6,6,4,6,6,6,2,2,35,34,27,38,20,16,3,9,23,71,28,32,23,28,4,6,3.3320074068023513,3.1449717640238646,3.819790175268657,2.7810139136804755,6,2.577286489603181,5.590707937752325,4.272075325635987,5.550411094811233,1,7.100306677627888,1.0093799409506325,2.231051203756786,4.571841378235333,6,2.3943300468192934,3.445180360072761,5.474039108843676,4.290345148777933,80.58473797266238,19.077783259775348,23.990480847802726,15.91257920057064,21.603894664513664,6,3.4907069293865773,3.2585522940153275,3.606274772361216,2.6672962525137827,6,2.5600574712695563,5.550009215496905,4.2746140353681366,5.511113796541428,7,0.9759444342214759,2.7605532709159344,3.6129232403880467,5.146699716542748,5,2.9177936317324704,70.3325390607536,19.022830248276904,23.895794518676027,19.496120662068204,7.91779363173247
Женщина,50,Город с численностью жителей миллион и более человек,Высшее,20 + лет,10-15 лет,Торговля;,1000+ человек,управляющий магазином,70,60 000 — 100 000,Да,5,6,6,5,6,6,7,3,5,2,7,5,2,4,2,3,5,3,6,6,5,4,4,2,1,4,7,4,3,3,3,3,3,3,3,4,4,2,4,5,4,5,4,4,5,4,4,5,7,3,6,3,6,6,5,5,7,6,6,7,5,5,5,5,5,6,6,6,6,7,5,3,41,28,30,26,12,13,10,14,21,70,36,36,25,31,8,5,4.1650092585029395,3.773966116828637,3.819790175268657,4.171520870520713,5,2.577286489603181,1.8635693125841082,4.272075325635987,3.700274063207489,3,2.028659050750825,5.046899704753162,3.346576805635179,4.571841378235333,1,2.3943300468192934,3.445180360072761,3.128022347910672,2.860230099185289,69.16523140551422,20.930286421120947,17.413205191030766,17.993976939374498,12.827762853988016,5,4.363383661733222,3.9102627528183933,3.606274772361216,4.000944378770674,5,2.5600574712695563,1.8500030718323017,4.2746140353681366,3.6740758643609523,2,2.927833302664428,2.7605532709159344,3.6129232403880467,3.431133144361832,5,4.376690447598706,62.3487494144434,20.880865565683504,17.358750442830946,14.73244295833024,9.376690447598705
Женщина,52,Город с численностью жителей миллион и более человек,Высшее,20 + лет,1-3 года,Обслуживание;,До 500 человек,Зам. диркетора,80,30 000 — 60 000,Затрудняюсь ответить,5,6,4,3,7,6,5,4,2,5,3,5,2,4,4,2,2,4,6,5,2,5,4,3,1,3,2,3,3,3,3,4,5,5,5,4,3,4,4,5,5,5,2,5,5,3,4,5,6,3,3,4,7,4,2,7,3,5,4,7,4,5,4,7,4,1,1,5,7,3,5,4,36,25,25,21,13,19,11,15,19,77,32,28,24,17,9,3,4.1650092585029395,3.773966116828637,4.456421871146767,4.171520870520713,2,3.4363819861375746,4.658923281460271,4.272075325635987,3.700274063207489,2,4.05731810150165,2.018759881901265,3.346576805635179,1.8287365512941332,1,2.9929125585241168,3.445180360072761,2.346016760933004,2.1451725743889667,62.81524636769145,19.566918116999055,18.06765465644132,13.251391340332226,11.92928225391885,3,4.363383661733222,3.9102627528183933,4.207320567754752,4.000944378770674,2,3.4134099616927416,4.625007679580754,4.2746140353681366,3.6740758643609523,4,1.9518888684429518,3.450691588644918,3.6129232403880467,2.573349858271374,2,4.376690447598706,59.43456290542562,19.481911361077042,17.987107541002587,15.58885355574729,6.376690447598706
Женщина,39,Москва,Два и более высших и/или научная степень,15-20 лет,3-5 лет,Юриспруденция;,До 1000 человек,рукодитель подразделения,80,150 000 — 200 000,Нет,5,6,3,7,2,2,3,7,7,7,7,7,7,7,5,6,3,6,7,6,5,6,4,6,5,7,4,6,4,4,4,4,5,4,4,5,4,5,5,5,5,4,5,5,4,5,5,6,5,3,3,6,3,7,2,5,7,5,6,7,5,5,5,5,3,5,5,6,6,6,2,3,28,49,38,38,16,18,14,14,24,86,33,32,23,28,5,7,4.1650092585029395,3.773966116828637,1.273263391756219,1.3905069568402377,7,6.013668475740755,6.522492594044379,5.980905455890381,6.475479610613106,6,5.071647626877063,3.0281398228518976,3.9043396065743754,4.571841378235333,5,3.59149507022894,3.445180360072761,5.474039108843676,4.290345148777933,93.97231998267863,17.602745723928034,31.99254613628862,22.57596843453867,21.80105968792331,7,4.363383661733222,3.9102627528183933,1.202091590787072,1.3336481262568913,7,5.973467432962297,6.475010751413056,5.98445964951539,6.429632762631667,5,5.855666605328856,4.140829906373901,3.6129232403880467,5.146699716542748,5,5.106138855531823,83.53421505228336,17.809386131595577,31.86257059652241,23.75611946863355,10.106138855531823
Женщина,47,Москва,Высшее,15-20 лет,10-15 лет,Общественное питание;,1000+ человек,касстр,70,60 000 — 100 000,Да,5,4,3,3,3,5,3,4,4,4,3,4,4,5,1,3,4,3,4,4,4,3,3,4,4,4,3,4,4,4,2,4,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,5,6,4,4,5,3,3,6,6,6,4,6,4,4,4,4,3,4,5,5,4,5,4,3,26,28,23,25,14,12,9,10,13,58,30,31,19,23,7,3,4.1650092585029395,2.5159774112190916,1.9098950876343286,3.476267392100594,4,3.4363819861375746,3.7271386251682164,3.4176602605087893,4.625342579009361,3,1.0143295253754125,4.03751976380253,2.231051203756786,3.6574731025882663,4,1.79574753511447,2.5838852700545707,3.128022347910672,2.860230099185289,62.58193144806889,15.067149149456954,19.20652345082394,13.940373595522995,14.367885252265001,3,4.363383661733222,2.606841835212262,1.803137386180608,3.3341203156422283,4,3.4134099616927416,3.7000061436646035,3.419691228294509,4.5925948304511905,1,2.927833302664428,2.0704149531869507,2.7096924302910352,3.431133144361832,4,2.9177936317324704,53.29005282510808,15.107483198768321,19.125702164103046,12.139073830504245,6.91779363173247
Женщина,51,Москва,Среднее общее (11 классов),15-20 лет,15-20 лет,Обслуживание;,1000+ человек,диспетчер,50,15 000 — 30 000,Нет,6,7,6,4,6,3,7,4,4,5,7,4,5,5,3,1,3,4,7,5,1,3,4,4,2,4,4,1,2,3,3,1,4,5,4,4,2,3,4,5,4,5,4,3,2,3,3,5,6,6,5,6,1,6,5,4,6,6,4,6,2,3,3,6,2,3,3,4,2,3,7,7,39,34,24,22,9,17,9,14,15,64,35,31,16,15,14,4,4.998011110203527,4.402960469633411,3.819790175268657,2.0857604352603567,4,3.4363819861375746,4.658923281460271,3.4176602605087893,4.625342579009361,1,3.0429885761262376,3.0281398228518976,3.9043396065743754,0.9143682756470666,2,1.79574753511447,3.445180360072761,3.128022347910672,0.7150575247963222,62.41867434657575,19.306522190365953,20.138308107115996,11.889836281199578,11.084007767894224,4,5.236060394079866,4.561973211621459,3.606274772361216,2.000472189385337,4,3.4134099616927416,4.625007679580754,3.419691228294509,4.5925948304511905,3,0.9759444342214759,2.0704149531869507,3.6129232403880467,0.857783286090458,1,5.106138855531823,56.07868903688583,19.40478056744788,20.050703700019195,10.517065913886931,6.106138855531823
Мужчина,50,Город с численностью жителей миллион и более человек,Высшее,20 + лет,5-10 лет,Производство;,До 500 человек,начальник отдела,70,100 000 — 150 000,Затрудняюсь ответить,4,4,4,5,5,5,4,4,3,4,7,4,6,4,2,3,2,5,6,7,5,5,4,6,4,4,3,3,4,4,4,4,5,5,4,5,4,3,4,4,4,4,5,3,4,4,4,5,5,6,6,5,4,6,2,5,5,6,5,6,5,4,5,6,4,5,5,5,5,5,4,4,31,32,30,29,16,19,11,12,20,78,37,29,24,25,8,5,3.3320074068023513,2.5159774112190916,3.1831584793905474,3.476267392100594,3,3.4363819861375746,3.7271386251682164,3.4176602605087893,3.700274063207489,3,2.028659050750825,2.018759881901265,3.346576805635179,4.571841378235333,4,2.9929125585241168,3.445180360072761,3.128022347910672,2.1451725743889667,65.46599058195378,17.507410689512586,17.28145493502207,14.965837116522602,15.711287840896517,5,3.4907069293865773,2.606841835212262,3.00522897696768,3.3341203156422283,3,3.4134099616927416,3.7000061436646035,3.419691228294509,3.6740758643609523,2,2.927833302664428,3.450691588644918,3.6129232403880467,2.573349858271374,5,4.376690447598706,58.58556969278903,17.436898057208747,17.207183198012807,14.564797989968767,9.376690447598705
Мужчина,38,Город с численностью от 100 тысяч до 500 тысяч,Высшее,15-20 лет,10-15 лет,Производство;,1000+ человек,Старший инженер-технолог,100,100 000 — 150 000,Нет,5,5,3,5,5,6,5,5,5,5,3,5,3,5,2,1,5,6,6,4,5,3,3,2,2,6,2,3,3,2,3,2,4,5,4,4,4,3,4,5,4,4,4,4,4,3,4,6,6,5,5,6,6,3,3,3,5,5,5,5,5,5,5,5,6,5,4,5,4,3,4,3,34,31,29,21,10,17,11,13,19,70,37,26,26,21,7,5,4.1650092585029395,3.1449717640238646,3.1831584793905474,4.171520870520713,5,4.295477482671968,4.658923281460271,4.272075325635987,4.625342579009361,1,2.028659050750825,5.046899704753162,3.346576805635179,4.571841378235333,2,1.79574753511447,2.5838852700545707,4.692033521866008,2.1451725743889667,71.72729488201416,19.664660372438064,22.851818668777586,15.993976939374498,13.216838901424016,5,4.363383661733222,3.2585522940153275,3.00522897696768,4.000944378770674,5,4.266762452115927,4.625007679580754,4.2746140353681366,4.5925948304511905,2,0.9759444342214759,2.0704149531869507,2.7096924302910352,2.573349858271374,5,4.376690447598706,62.09318043257245,19.628109311486902,22.75897899751601,10.329401675970836,9.376690447598705
Мужчина,40,Поселок городского типа,Высшее,20 + лет,10-15 лет,нефтегазовая промышленность,1000+ человек,мастер,66,30 000 — 60 000,Да,3,6,2,4,6,6,2,4,2,4,4,6,1,5,1,2,1,1,6,2,7,6,3,6,1,1,3,1,1,1,1,1,3,3,2,3,1,3,4,5,5,3,4,1,4,3,3,5,7,6,5,2,6,5,5,3,7,4,5,7,4,3,3,5,1,2,2,6,4,2,2,2,29,26,20,21,4,11,8,13,15,51,36,31,16,16,4,4,2.4990055551017636,3.773966116828637,3.819790175268657,4.171520870520713,2,3.4363819861375746,3.7271386251682164,5.126490390763184,4.625342579009361,2,1.0143295253754125,1.0093799409506325,3.346576805635179,6.400577929529466,1,3.59149507022894,2.5838852700545707,0.782005586977668,0.7150575247963222,59.6229439523463,18.264282717719773,18.915353581078335,13.77086420149069,8.6724434520575,4,2.618030197039933,3.9102627528183933,3.606274772361216,4.000944378770674,2,3.4134099616927416,3.7000061436646035,5.129536842441763,4.5925948304511905,1,1.9518888684429518,4.140829906373901,2.7096924302910352,0.857783286090458,7,4.376690447598706,59.007944818037565,18.135512100990216,18.835547778250298,10.660194491198347,11.376690447598705
Мужчина,24,Город с численностью жителей миллион и более человек,Неоконченное высшее,3-5 лет,1-3 года,Транспорт;,До 50 человек,Мененжер,90,60 000 — 100 000,Нет,7,7,4,6,6,6,7,6,7,6,6,6,6,6,2,6,6,2,7,3,5,7,6,6,6,6,2,6,5,5,5,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,5,7,7,2,6,6,7,6,6,3,6,6,2,6,4,6,6,6,4,7,6,6,4,6,1,2,43,43,31,39,20,20,11,15,25,91,41,29,26,29,3,6,5.831012961904115,4.402960469633411,3.819790175268657,4.171520870520713,7,5.154572979206362,5.590707937752325,5.126490390763184,5.550411094811233,6,2.028659050750825,6.056279645703795,3.9043396065743754,4.571841378235333,6,4.190077581933764,5.167770540109141,4.692033521866008,4.290345148777933,99.54881335381117,24.225284477326895,28.422182402533103,22.56111968126433,24.340226792686845,6,6.108737126426511,4.561973211621459,3.606274772361216,4.000944378770674,7,5.120114942539113,5.550009215496905,5.129536842441763,5.511113796541428,2,5.855666605328856,4.830968224102885,5.4193848605820705,5.146699716542748,5,5.106138855531823,85.94756254828745,24.27792948917986,28.31077479701921,23.252719406556558,10.106138855531823
Мужчина,54,Город с численностью жителей миллион и более человек,Высшее,20 + лет,1-3 года,Производство;,До 50 человек,инженер,100,60 000 — 100 000,Нет,7,5,6,1,4,4,7,4,4,4,7,4,2,4,1,1,2,4,6,5,4,1,1,6,1,1,1,1,2,3,3,3,3,4,3,2,1,2,2,4,4,4,2,3,1,3,2,4,7,7,7,7,7,7,3,1,4,4,5,4,3,7,4,7,4,7,7,7,7,7,4,3,34,29,23,12,11,12,5,12,11,51,46,21,25,35,7,1,5.831012961904115,3.1449717640238646,2.546526783512438,2.7810139136804755,4,3.4363819861375746,3.7271386251682164,3.4176602605087893,3.700274063207489,1,1.0143295253754125,2.018759881901265,3.346576805635179,3.6574731025882663,1,0.5985825117048234,0.8612950900181903,0.782005586977668,0.7150575247963222,48.57906038714009,15.303525423120893,18.28145493502207,11.037139315500124,3.956940713497004,1,6.108737126426511,3.2585522940153275,2.404183181574144,2.6672962525137827,4,3.4134099616927416,3.7000061436646035,3.419691228294509,3.6740758643609523,1,0.9759444342214759,0.6901383177289836,0.9032308100970117,0.857783286090458,4,4.376690447598706,46.44973934827921,15.438768854529766,18.207183198012807,4.427096848137929,8.376690447598705
Мужчина,53,Город с численностью от 500 тысяч до 950 тысяч,Высшее,20 + лет,15-20 лет,Производство;,1000+ человек,машинист экскаватора,100,150 000 — 200 000,Нет,4,5,2,3,5,4,5,5,3,6,6,7,5,7,1,2,5,5,4,2,3,4,1,2,2,4,6,4,3,3,3,4,3,3,3,3,2,4,3,4,4,3,3,4,3,4,4,3,2,3,6,6,7,4,5,3,7,7,5,4,3,3,2,5,3,4,4,4,4,4,5,4,28,39,22,23,13,12,9,11,18,63,31,31,16,20,9,3,3.3320074068023513,3.1449717640238646,3.1831584793905474,2.7810139136804755,3,4.295477482671968,5.590707937752325,5.980905455890381,6.475479610613106,2,1.0143295253754125,5.046899704753162,2.231051203756786,2.7431048269411997,2,2.3943300468192934,0.8612950900181903,3.128022347910672,2.860230099185289,65.06298489558502,15.44115156389724,25.34257048692778,13.03538526082656,11.243877583933445,3,3.4907069293865773,3.2585522940153275,3.00522897696768,2.6672962525137827,3,4.266762452115927,5.550009215496905,5.98445964951539,6.429632762631667,1,1.9518888684429518,2.7605532709159344,0.9032308100970117,3.431133144361832,3,2.9177936317324704,56.617248258193456,15.421784452883367,25.23086407975989,10.046806093817729,5.91779363173247
Женщина,30,Город с численностью жителей миллион и более человек,Высшее,5-10 лет,5-10 лет,"Финансы, бухгалтерия, банки;",1000+ человек,Менеджер,80,100 000 — 150 000,Нет,7,7,5,7,7,6,6,4,5,7,5,5,5,5,1,6,5,4,7,5,6,6,1,4,2,6,1,3,4,4,4,4,4,4,4,3,5,4,5,5,5,4,4,4,5,5,3,4,4,3,4,6,6,5,2,5,5,4,5,5,6,7,6,6,5,6,6,6,6,6,3,4,45,36,34,23,16,15,14,14,21,80,32,26,30,30,7,7,5.831012961904115,4.402960469633411,4.456421871146767,4.171520870520713,5,3.4363819861375746,6.522492594044379,4.272075325635987,4.625342579009361,6,1.0143295253754125,5.046899704753162,3.9043396065743754,5.4862096538823995,2,3.59149507022894,0.8612950900181903,4.692033521866008,2.1451725743889667,84.45998340511976,25.861916173205007,23.8562924848273,21.45177849058535,13.289996256502105,7,6.108737126426511,4.561973211621459,4.207320567754752,4.000944378770674,5,3.4134099616927416,6.475010751413056,4.2746140353681366,4.5925948304511905,1,5.855666605328856,4.140829906373901,0.9032308100970117,2.573349858271374,6,5.106138855531823,75.21382089910149,25.878975284573396,23.755629578925124,14.473077180071142,11.106138855531823
Женщина,42,Город с численностью от 100 тысяч до 500 тысяч,Неоконченное высшее,20 + лет,20 + лет,Обслуживание;,До 1000 человек,Начальник отдела,80,15 000 — 30 000,Затрудняюсь ответить,1,7,1,1,4,6,1,1,1,1,4,1,2,1,3,2,6,6,2,1,1,1,1,4,1,4,2,2,2,1,2,4,3,3,5,2,4,4,2,4,4,4,2,4,2,4,2,3,7,3,2,4,3,6,5,6,6,6,3,5,4,4,4,4,4,2,5,4,4,3,6,5,21,11,21,15,9,13,10,12,14,58,28,31,20,18,11,1,0.8330018517005878,4.402960469633411,2.546526783512438,4.171520870520713,1,0.8590954965343937,0.9317846562920541,0.8544150651271973,0.9250685158018722,2,3.0429885761262376,6.056279645703795,1.115525601878393,0.9143682756470666,1,0.5985825117048234,0.8612950900181903,3.128022347910672,1.4301150495926445,37.67155080770449,12.95400997536715,4.570363733755517,13.129162099355492,7.01801499922633,1,0.8726767323466443,4.561973211621459,2.404183181574144,4.000944378770674,1,0.8533524904231854,0.9250015359161509,0.8549228070736272,0.9185189660902381,3,1.9518888684429518,0.6901383177289836,0.9032308100970117,1.715566572180916,1,1.4588968158662352,28.111294688132222,12.839777504312922,4.551795799503202,8.260824568449863,2.458896815866235
Женщина,43,Город с численностью от 500 тысяч до 950 тысяч,Высшее,20 + лет,20 + лет,строительство,До 50 человек,специалист по кадрам,100,60 000 — 100 000,Нет,7,7,7,6,6,7,5,7,4,5,7,6,5,7,1,4,3,4,7,7,7,7,6,7,7,4,2,2,4,4,4,5,4,4,4,5,4,4,5,5,5,5,5,4,5,2,5,5,7,4,5,3,5,4,5,3,4,3,3,5,5,5,5,6,4,7,5,6,6,7,4,1,45,41,33,35,17,17,13,15,21,83,33,23,25,31,5,6,5.831012961904115,4.402960469633411,3.819790175268657,4.866774348940832,4,6.013668475740755,4.658923281460271,5.126490390763184,6.475479610613106,4,1.0143295253754125,3.0281398228518976,3.9043396065743754,6.400577929529466,7,4.190077581933764,5.167770540109141,3.128022347910672,1.4301150495926445,90.4584721182017,24.920537955747015,26.274561758577317,18.34738688433115,20.915985519546222,6,6.108737126426511,4.561973211621459,3.606274772361216,4.66776844189912,4,5.973467432962297,4.625007679580754,5.129536842441763,6.429632762631667,1,3.9037777368859037,4.830968224102885,5.4193848605820705,1.715566572180916,7,5.106138855531823,80.07823451920838,24.944753552308306,26.15764471761648,16.869697393751775,12.106138855531823
